Jaar indiening,Project Besluit VVO Type,Gebouw Functie kort,Handeling,[Project Indiening DatumautoCalendarQuarter],Aantal projecten,Aantal gebouwen,Aantal gebouwen (met gebouwinfo),Aantal wooneenheden,Aantal (studenten)kamers,Nuttige woonoppervlakte (m²),Nuttige oppervlakte kamerwoningen (m²),Bovengronds nuttige oppervlakte (m²),Bovengronds grond oppervlakte (m²),Gesloopte oppervlakte (m²),Gesloopte volume (m³),Date
2021,Provincie,-,Sloop,Q1,199,340,340,0,0,0.0,0,0.0,0.0,120930.6,2689768.99,2021-01-01
2021,Provincie,-,-,Q1,75,2989,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-01-01
2021,RVVB,-,Sloop,Q1,18,53,53,0,0,0.0,0,0.0,0.0,23880.83,300592.19,2021-01-01
2021,Vlaamse Overheid,-,Sloop,Q1,18,37,37,0,0,0.0,0,0.0,0.0,16210.07,98806.14,2021-01-01
2021,RVVB,-,-,Q1,11,482,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-01-01
2021,Gemeente,-,Verbouwen of hergebruik,Q1,7,8,8,0,0,0.0,0,41068.98,17614.15,0.0,0.0,2021-01-01
2021,Gemeente,-,Nieuwbouw,Q1,4,6,6,0,0,0.0,0,12098.63,10831.24,0.0,0.0,2021-01-01
2021,-,-,Verbouwen of hergebruik,Q1,2,2,2,0,0,0.0,0,6035.0,1955.74,0.0,0.0,2021-01-01
2021,Vlaamse Overheid,-,-,Q1,0,138,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-01-01
2021,Gemeente,-,Sloop,Q2,2758,4226,4226,0,0,0.0,0,0.0,0.0,1066059.55,6294477.18,2021-04-01
2021,Gemeente,-,-,Q2,2465,52663,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-04-01
2021,-,-,-,Q2,703,13267,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-04-01
2021,-,-,Sloop,Q2,563,974,974,0,0,0.0,0,0.0,0.0,505769.78,2432660.94,2021-04-01
2021,Provincie,-,Sloop,Q2,242,435,435,0,0,0.0,0,0.0,0.0,367419.42,1470255.85,2021-04-01
2021,Provincie,-,-,Q2,92,3601,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-04-01
2021,RVVB,-,Sloop,Q2,18,32,32,0,0,0.0,0,0.0,0.0,33683.02,167325.34,2021-04-01
2021,Vlaamse Overheid,-,Sloop,Q2,18,31,31,0,0,0.0,0,0.0,0.0,18616.05,154147.05,2021-04-01
2021,Gemeente,-,Nieuwbouw,Q2,8,10,10,0,0,0.0,0,51496.15,16036.77,0.0,0.0,2021-04-01
2021,-,-,Nieuwbouw,Q2,6,11,11,0,0,0.0,0,22006.24,7555.38,0.0,0.0,2021-04-01
2021,Gemeente,-,Verbouwen of hergebruik,Q2,5,5,5,0,0,0.0,0,47424.98,19990.39,0.0,0.0,2021-04-01
2021,RVVB,-,-,Q2,2,848,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-04-01
2021,Provincie,-,Nieuwbouw,Q2,1,2,2,0,0,0.0,0,1443.4,649.0,0.0,0.0,2021-04-01
2021,-,-,Verbouwen of hergebruik,Q2,1,1,1,0,0,0.0,0,9961.0,3206.0,0.0,0.0,2021-04-01
2021,Vlaamse Overheid,-,Nieuwbouw,Q2,1,1,1,0,0,0.0,0,8827.81,3929.48,0.0,0.0,2021-04-01
2021,RVVB,-,Nieuwbouw,Q2,1,1,1,0,0,0.0,0,5958.27,2476.11,0.0,0.0,2021-04-01
2021,Vlaamse Overheid,-,-,Q2,0,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-04-01
2021,Gemeente,-,Sloop,Q3,2284,3482,3483,0,0,0.0,0,0.0,0.0,1227590.4,4592256.29,2021-07-01
2021,Gemeente,-,-,Q3,1740,43641,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-07-01
2021,-,-,-,Q3,528,11118,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-07-01
2021,-,-,Sloop,Q3,471,775,775,0,0,0.0,0,0.0,0.0,413994.69,2066979.56,2021-07-01
2021,Provincie,-,Sloop,Q3,245,497,497,0,0,0.0,0,0.0,0.0,351971.98,2080734.32,2021-07-01
2021,Provincie,-,-,Q3,60,3088,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-07-01
2021,RVVB,-,Sloop,Q3,27,63,63,0,0,0.0,0,0.0,0.0,12066.8,59041.53,2021-07-01
2021,Vlaamse Overheid,-,Sloop,Q3,23,42,42,0,0,0.0,0,0.0,0.0,22405.58,175730.73,2021-07-01
2021,Gemeente,-,Verbouwen of hergebruik,Q3,13,15,15,0,0,0.0,0,89579.2,32362.39,0.0,0.0,2021-07-01
2021,Gemeente,-,Nieuwbouw,Q3,12,16,16,0,0,0.0,0,35582.66,13294.67,0.0,0.0,2021-07-01
2021,RVVB,-,-,Q3,8,603,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-07-01
2021,-,-,Verbouwen of hergebruik,Q3,3,3,3,0,0,0.0,0,20179.53,7608.97,0.0,0.0,2021-07-01
2021,-,-,Nieuwbouw,Q3,2,2,2,0,0,0.0,0,1893.6,1121.0,0.0,0.0,2021-07-01
2021,Provincie,-,Nieuwbouw,Q3,1,1,1,0,0,0.0,0,1005.09,463.58,0.0,0.0,2021-07-01
2021,Vlaamse Overheid,-,-,Q3,0,30,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-07-01
2021,Gemeente,-,Sloop,Q4,3028,4822,4822,0,0,0.0,0,0.0,0.0,1064118.74,19059150.31,2021-10-01
2021,Gemeente,-,-,Q4,1886,55207,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-10-01
2021,-,-,Sloop,Q4,563,1015,1015,0,0,0.0,0,0.0,0.0,526979.26,4008969.01,2021-10-01
2021,-,-,-,Q4,548,13765,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-10-01
2021,Provincie,-,Sloop,Q4,291,565,565,0,0,0.0,0,0.0,0.0,182182.98,1129230.08,2021-10-01
2021,Provincie,-,-,Q4,67,3841,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-10-01
2021,RVVB,-,Sloop,Q4,35,82,82,0,0,0.0,0,0.0,0.0,33027.91,205740.19,2021-10-01
2021,Vlaamse Overheid,-,Sloop,Q4,17,43,43,0,0,0.0,0,0.0,0.0,39235.31,262391.95,2021-10-01
2021,Gemeente,-,Nieuwbouw,Q4,15,19,19,0,0,0.0,0,52243.48,23584.27,0.0,0.0,2021-10-01
2021,Gemeente,-,Verbouwen of hergebruik,Q4,11,11,12,0,0,0.0,0,28344.48,19074.71,0.0,0.0,2021-10-01
2021,-,-,Nieuwbouw,Q4,6,9,9,0,0,0.0,0,34789.84,16927.1,0.0,0.0,2021-10-01
2021,RVVB,-,-,Q4,2,1137,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-10-01
2021,-,-,Verbouwen of hergebruik,Q4,2,2,2,0,0,0.0,0,10380.2,2674.5,0.0,0.0,2021-10-01
2021,Provincie,-,Nieuwbouw,Q4,2,2,2,0,0,0.0,0,5622.0,3106.28,0.0,0.0,2021-10-01
2021,RVVB,-,Nieuwbouw,Q4,1,1,1,0,0,0.0,0,764.9,911.6,0.0,0.0,2021-10-01
2021,Vlaamse Overheid,-,-,Q4,0,109,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021-10-01
2021,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,1,1,1,2,9,53.8,239,233.5,87.2,0.0,0.0,2021-10-01
2021,RVVB,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,1,1,1,1,6,63.47,157,240.62,115.06,0.0,0.0,2021-01-01
2021,Vlaamse Overheid,eengezinswoning,Verbouwen of hergebruik,Q1,1,1,1,1,0,133.0,0,133.0,84.0,0.0,0.0,2021-01-01
2021,-,meergezins- en kamerwoning,Nieuwbouw,Q4,1,1,1,2,15,146.72,600,165.0,110.0,0.0,0.0,2021-10-01
2021,Provincie,meergezins- en kamerwoning,Nieuwbouw,Q3,2,2,2,4,38,177.23,195,639.31,219.19,0.0,0.0,2021-07-01
2021,Vlaamse Overheid,meergezinswoning,Nieuwbouw,Q3,1,1,1,1,0,177.8,0,221.4,92.0,0.0,0.0,2021-07-01
2021,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q2,2,2,2,3,50,182.72,1601,1165.87,490.51,0.0,0.0,2021-04-01
2021,Vlaamse Overheid,eengezinswoning,Nieuwbouw,Q1,1,1,1,1,0,187.11,0,187.11,114.2,0.0,0.0,2021-01-01
2021,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,3,3,3,7,32,192.3,585,1052.9,394.02,0.0,0.0,2021-04-01
2021,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,1,1,1,7,9,214.7,51,358.1,127.09,0.0,0.0,2021-07-01
2021,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,2,2,2,2,16,217.73,362,729.97,273.16,0.0,0.0,2021-07-01
2021,-,meergezins- en kamerwoning,Nieuwbouw,Q2,2,2,2,4,24,220.4,963,1063.0,394.5,0.0,0.0,2021-04-01
2021,Vlaamse Overheid,eengezinswoning,Nieuwbouw,Q3,1,1,1,1,0,255.5,0,255.5,167.0,0.0,0.0,2021-07-01
2021,Provincie,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,5,5,5,10,29,335.35,857,1736.61,632.89,0.0,0.0,2021-01-01
2021,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,3,3,3,5,27,344.88,553,1104.54,720.23,0.0,0.0,2021-04-01
2021,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,3,3,3,5,18,489.38,487,1681.48,925.17,0.0,0.0,2021-01-01
2021,-,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,4,4,4,11,40,791.09,887,2876.64,1331.22,0.0,0.0,2021-10-01
2021,RVVB,eengezinswoning,Verbouwen of hergebruik,Q2,7,7,7,4,0,1128.7,0,1838.48,1337.32,0.0,0.0,2021-04-01
2021,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q4,3,3,3,18,41,1273.32,1105,2979.85,1320.36,0.0,0.0,2021-10-01
2021,RVVB,meergezinswoning,Verbouwen of hergebruik,Q3,3,3,3,17,0,1412.29,0,1781.29,560.27,0.0,0.0,2021-07-01
2021,Vlaamse Overheid,eengezinswoning,Verbouwen of hergebruik,Q2,2,5,5,5,0,1486.51,0,1294.07,1180.32,0.0,0.0,2021-04-01
2021,RVVB,eengezinswoning,Verbouwen of hergebruik,Q1,10,10,10,9,0,1712.81,0,1855.75,1587.67,0.0,0.0,2021-01-01
2021,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q3,20,20,20,50,649,2238.51,7983,15311.27,6339.36,0.0,0.0,2021-07-01
2021,RVVB,meergezinswoning,Verbouwen of hergebruik,Q1,6,6,6,26,0,2536.75,0,16068.0,1042.73,0.0,0.0,2021-01-01
2021,RVVB,eengezinswoning,Verbouwen of hergebruik,Q4,11,12,12,11,0,2818.48,0,3712.87,3026.03,0.0,0.0,2021-10-01
2021,Gemeente,meergezins- en kamerwoning,Nieuwbouw,Q3,3,3,3,63,107,4063.4,2901,9948.15,3775.06,0.0,0.0,2021-07-01
2021,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q4,27,27,27,88,318,4175.96,7472,14794.09,5120.21,0.0,0.0,2021-10-01
2021,Vlaamse Overheid,meergezinswoning,Nieuwbouw,Q4,1,1,1,90,0,5967.22,0,12823.0,4491.0,0.0,0.0,2021-10-01
2021,RVVB,eengezinswoning,Verbouwen of hergebruik,Q3,13,27,27,26,0,6083.87,0,6036.84,3804.11,0.0,0.0,2021-07-01
2021,RVVB,eengezinswoning,Nieuwbouw,Q1,8,21,21,21,0,6168.36,0,6161.36,2075.12,0.0,0.0,2021-01-01
2021,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q2,31,31,31,124,574,6825.85,5496,15271.81,6075.22,0.0,0.0,2021-04-01
2021,RVVB,eengezinswoning,Nieuwbouw,Q3,13,55,55,55,0,7475.39,0,8106.75,4782.18,0.0,0.0,2021-07-01
2021,Vlaamse Overheid,meergezinswoning,Nieuwbouw,Q1,1,11,11,88,0,8437.4,0,34749.9,4033.3,0.0,0.0,2021-01-01
2021,RVVB,meergezinswoning,Nieuwbouw,Q1,9,11,11,90,0,8598.07,0,14686.06,6840.71,0.0,0.0,2021-01-01
2021,RVVB,eengezinswoning,Nieuwbouw,Q2,17,70,70,70,0,9582.09,0,9931.69,6593.38,0.0,0.0,2021-04-01
2021,RVVB,meergezinswoning,Verbouwen of hergebruik,Q4,12,13,13,125,0,9907.89,0,22942.52,13711.44,0.0,0.0,2021-10-01
2021,RVVB,eengezinswoning,Nieuwbouw,Q4,16,70,70,69,0,11385.0,0,14080.45,9700.44,0.0,0.0,2021-10-01
2021,Provincie,meergezinswoning,Verbouwen of hergebruik,Q3,49,51,51,167,0,14147.72,0,19745.17,13898.14,0.0,0.0,2021-07-01
2021,RVVB,meergezinswoning,Verbouwen of hergebruik,Q2,4,11,11,194,0,17218.63,0,20529.64,10880.23,0.0,0.0,2021-04-01
2021,Gemeente,meergezins- en kamerwoning,Verbouwen of hergebruik,Q1,34,35,35,171,579,17772.99,8584,22947.37,9026.68,0.0,0.0,2021-01-01
2021,Provincie,eengezinswoning,Verbouwen of hergebruik,Q1,111,118,120,111,0,22904.85,0,25608.38,19282.99,0.0,0.0,2021-01-01
2021,Provincie,eengezinswoning,Verbouwen of hergebruik,Q3,83,146,146,135,0,23927.01,0,28470.83,18227.05,0.0,0.0,2021-07-01
2021,RVVB,meergezinswoning,Nieuwbouw,Q2,14,32,32,276,0,24788.96,0,29843.05,13381.08,0.0,0.0,2021-04-01
2021,Provincie,eengezinswoning,Verbouwen of hergebruik,Q2,112,124,124,110,0,25239.06,0,54058.11,23696.33,0.0,0.0,2021-04-01
2021,Provincie,eengezinswoning,Verbouwen of hergebruik,Q4,145,146,147,124,0,26393.3,0,77174.03,29407.36,0.0,0.0,2021-10-01
2021,RVVB,meergezinswoning,Nieuwbouw,Q3,22,33,33,323,0,30899.23,0,35221.04,15649.53,0.0,0.0,2021-07-01
2021,Provincie,eengezinswoning,Nieuwbouw,Q2,109,200,200,194,0,39601.84,0,38857.01,24005.74,0.0,0.0,2021-04-01
2021,Provincie,meergezinswoning,Verbouwen of hergebruik,Q4,64,65,65,290,0,42693.14,0,37447.02,17562.92,0.0,0.0,2021-10-01
2021,Provincie,meergezinswoning,Verbouwen of hergebruik,Q1,60,63,63,416,0,43674.81,0,52958.49,29907.11,0.0,0.0,2021-01-01
2021,-,meergezinswoning,Verbouwen of hergebruik,Q3,167,172,172,593,0,57640.27,0,93974.55,39343.5,0.0,0.0,2021-07-01
2021,Provincie,meergezinswoning,Verbouwen of hergebruik,Q2,66,69,70,318,0,62208.14,0,34208.39,14103.06,0.0,0.0,2021-04-01
2021,Provincie,eengezinswoning,Nieuwbouw,Q4,153,316,316,311,0,67640.88,0,81521.41,38761.0,0.0,0.0,2021-10-01
2021,Provincie,eengezinswoning,Nieuwbouw,Q1,93,238,238,233,0,72880.43,0,46588.72,36305.23,0.0,0.0,2021-01-01
2021,Provincie,eengezinswoning,Nieuwbouw,Q3,105,342,342,339,0,74473.44,0,57872.31,81369.58,0.0,0.0,2021-07-01
2021,RVVB,meergezinswoning,Nieuwbouw,Q4,27,40,40,693,0,79357.66,0,69226.52,26072.64,0.0,0.0,2021-10-01
2021,Provincie,meergezinswoning,Nieuwbouw,Q1,72,78,78,611,0,86119.46,0,69655.46,28784.11,0.0,0.0,2021-01-01
2021,-,meergezinswoning,Verbouwen of hergebruik,Q2,195,206,206,970,0,122634.33,0,155318.09,60517.52,0.0,0.0,2021-04-01
2021,-,meergezinswoning,Verbouwen of hergebruik,Q1,221,234,234,1016,0,124740.79,0,197172.29,68856.3,0.0,0.0,2021-01-01
2021,-,meergezinswoning,Verbouwen of hergebruik,Q4,197,204,204,1381,0,137636.93,0,187423.33,89062.43,0.0,0.0,2021-10-01
2021,Provincie,meergezinswoning,Nieuwbouw,Q3,84,107,107,1098,0,145845.44,0,112783.12,60514.37,0.0,0.0,2021-07-01
2021,Provincie,meergezinswoning,Nieuwbouw,Q2,95,122,122,1290,0,148654.41,0,146078.93,70815.79,0.0,0.0,2021-04-01
2021,-,eengezinswoning,Nieuwbouw,Q1,375,774,774,760,0,173673.42,0,178455.16,94806.33,0.0,0.0,2021-01-01
2021,-,eengezinswoning,Verbouwen of hergebruik,Q1,646,686,688,634,0,174601.65,0,165532.64,107730.78,0.0,0.0,2021-01-01
2021,-,eengezinswoning,Verbouwen of hergebruik,Q2,727,771,771,688,0,183777.89,0,197415.5,144901.08,0.0,0.0,2021-04-01
2021,-,eengezinswoning,Nieuwbouw,Q2,458,875,875,855,0,187367.16,0,193709.31,115275.11,0.0,0.0,2021-04-01
2021,-,eengezinswoning,Nieuwbouw,Q3,402,862,862,851,0,197314.17,0,148031.44,91908.36,0.0,0.0,2021-07-01
2021,-,meergezinswoning,Nieuwbouw,Q1,130,174,174,1772,0,200229.84,0,192679.8,63829.84,0.0,0.0,2021-01-01
2021,-,eengezinswoning,Verbouwen of hergebruik,Q4,697,739,742,654,0,205147.72,0,227035.47,127824.39,0.0,0.0,2021-10-01
2021,Provincie,meergezinswoning,Nieuwbouw,Q4,103,147,147,1534,0,206776.9,0,177883.78,65843.19,0.0,0.0,2021-10-01
2021,-,meergezinswoning,Nieuwbouw,Q4,199,252,252,2769,0,256342.13,0,293403.28,119776.71,0.0,0.0,2021-10-01
2021,-,eengezinswoning,Verbouwen of hergebruik,Q3,589,620,625,567,0,302578.76,0,125525.5,87953.09,0.0,0.0,2021-07-01
2021,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q3,528,552,552,2915,0,312975.33,0,497894.83,180225.49,0.0,0.0,2021-07-01
2021,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q1,599,631,631,2773,0,319184.12,0,343523.59,153840.81,0.0,0.0,2021-01-01
2021,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q2,577,602,602,3029,0,331099.83,0,612966.42,170486.09,0.0,0.0,2021-04-01
2021,-,meergezinswoning,Nieuwbouw,Q3,202,256,256,2879,0,347404.59,0,619485.84,123794.62,0.0,0.0,2021-07-01
2021,-,eengezinswoning,Nieuwbouw,Q4,524,1151,1151,1130,0,410085.32,0,233412.36,131683.78,0.0,0.0,2021-10-01
2021,-,meergezinswoning,Nieuwbouw,Q2,194,253,253,2871,0,434266.72,0,354395.36,125445.44,0.0,0.0,2021-04-01
2021,Gemeente,meergezinswoning,Nieuwbouw,Q1,402,481,481,3639,0,441725.46,0,467723.88,178897.47,0.0,0.0,2021-01-01
2021,Gemeente,meergezinswoning,Verbouwen of hergebruik,Q4,636,657,657,3006,0,450920.61,0,590610.3,186861.66,0.0,0.0,2021-10-01
2021,Gemeente,meergezinswoning,Nieuwbouw,Q3,509,616,616,5226,0,667265.11,0,720014.32,233002.61,0.0,0.0,2021-07-01
2021,Gemeente,meergezinswoning,Nieuwbouw,Q2,504,637,637,5455,0,806808.45,0,831356.22,255769.94,0.0,0.0,2021-04-01
2021,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q3,3866,4066,4072,3866,0,898925.89,0,892626.46,676808.46,0.0,0.0,2021-07-01
2021,Gemeente,meergezinswoning,Nieuwbouw,Q4,673,862,862,7722,0,917182.36,0,1107899.79,430694.55,0.0,0.0,2021-10-01
2021,Gemeente,eengezinswoning,Nieuwbouw,Q3,2967,4255,4256,4201,0,943731.54,0,939319.33,566212.79,0.0,0.0,2021-07-01
2021,Gemeente,eengezinswoning,Nieuwbouw,Q2,3642,5389,5389,5317,0,1207655.51,0,1254382.57,779152.48,0.0,0.0,2021-04-01
2021,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q1,4714,4953,4959,4731,0,1535593.67,0,1533554.0,1385193.12,0.0,0.0,2021-01-01
2021,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q2,5084,5339,5348,5103,0,1622326.51,0,1633249.49,847972.68,0.0,0.0,2021-04-01
2021,Gemeente,eengezinswoning,Nieuwbouw,Q4,4574,7202,7202,7124,0,1662718.91,0,1762927.51,953138.21,0.0,0.0,2021-10-01
2021,Gemeente,eengezinswoning,Verbouwen of hergebruik,Q4,4728,4946,4955,4706,0,1675434.17,0,1130471.07,824506.42,0.0,0.0,2021-10-01
2021,Gemeente,eengezinswoning,Nieuwbouw,Q1,2791,3998,3998,3943,0,1783409.49,0,1769344.87,505315.58,0.0,0.0,2021-01-01
2022,Gemeente,kamerwoning,Verbouwen of hergebruik,Q2,50,50,50,0,1088,0.0,17987,21635.33,9801.28,0.0,0.0,2022-04-01
2022,Gemeente,kamerwoning,Nieuwbouw,Q4,15,15,15,0,704,0.0,16796,20450.47,5735.78,0.0,0.0,2022-10-01
2022,Gemeente,kamerwoning,Verbouwen of hergebruik,Q4,47,48,48,0,652,0.0,15505,19406.96,7982.74,0.0,0.0,2022-10-01
2022,Gemeente,kamerwoning,Nieuwbouw,Q3,8,8,8,0,435,0.0,14185,15333.4,3979.45,0.0,0.0,2022-07-01
2022,Gemeente,kamerwoning,Nieuwbouw,Q1,2,3,3,0,466,0.0,12614,14213.25,3025.16,0.0,0.0,2022-01-01
2022,-,kamerwoning,Nieuwbouw,Q3,4,4,4,0,449,0.0,11263,17066.04,3829.08,0.0,0.0,2022-07-01
2022,-,kamerwoning,Verbouwen of hergebruik,Q1,16,17,17,0,288,0.0,10768,11319.75,4864.16,0.0,0.0,2022-01-01
2022,Gemeente,kamerwoning,Verbouwen of hergebruik,Q1,35,35,35,0,405,0.0,10044,27883.7,6181.4,0.0,0.0,2022-01-01
2022,Gemeente,kamerwoning,Verbouwen of hergebruik,Q3,31,34,34,0,390,0.0,8638,9560.22,5269.18,0.0,0.0,2022-07-01
2022,-,kamerwoning,Nieuwbouw,Q4,5,8,8,0,307,0.0,7283,10182.03,2251.95,0.0,0.0,2022-10-01
2022,-,kamerwoning,Nieuwbouw,Q2,1,1,1,0,300,0.0,7198,11972.0,2254.4,0.0,0.0,2022-04-01
2022,-,kamerwoning,Verbouwen of hergebruik,Q4,11,11,11,0,181,0.0,5324,4552.08,1911.88,0.0,0.0,2022-10-01
2022,Provincie,kamerwoning,Nieuwbouw,Q3,4,4,4,0,190,0.0,5039,5533.07,2177.46,0.0,0.0,2022-07-01
2022,Provincie,kamerwoning,Nieuwbouw,Q4,3,5,5,0,105,0.0,3445,4191.14,2506.6,0.0,0.0,2022-10-01
2022,Gemeente,kamerwoning,Nieuwbouw,Q2,5,6,6,0,138,0.0,3150,3551.64,1812.85,0.0,0.0,2022-04-01
2022,-,kamerwoning,Nieuwbouw,Q1,1,1,1,0,128,0.0,3031,3030.54,1105.64,0.0,0.0,2022-01-01
2022,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q4,10,10,10,0,75,0.0,2642,6813.55,2555.61,0.0,0.0,2022-10-01
2022,-,kamerwoning,Verbouwen of hergebruik,Q2,8,9,9,0,65,0.0,2292,2957.69,1447.25,0.0,0.0,2022-04-01
2022,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q2,20,20,20,0,56,0.0,2022,4638.46,2411.01,0.0,0.0,2022-04-01
2022,Provincie,kamerwoning,Verbouwen of hergebruik,Q4,6,6,6,0,62,0.0,1819,2359.01,1038.65,0.0,0.0,2022-10-01
2022,-,kamerwoning,Verbouwen of hergebruik,Q3,10,10,10,0,112,0.0,1131,2207.21,1148.91,0.0,0.0,2022-07-01
2022,Provincie,kamerwoning,Verbouwen of hergebruik,Q1,3,3,3,0,43,0.0,853,859.44,366.53,0.0,0.0,2022-01-01
2022,Provincie,kamerwoning,Verbouwen of hergebruik,Q2,2,2,2,0,24,0.0,553,684.45,263.19,0.0,0.0,2022-04-01
2022,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q3,6,6,6,0,15,0.0,530,1280.64,585.64,0.0,0.0,2022-07-01
2022,RVVB,kamerwoning,Verbouwen of hergebruik,Q4,1,1,1,0,10,0.0,528,533.97,183.53,0.0,0.0,2022-10-01
2022,Provincie,kamerwoning,Nieuwbouw,Q1,1,1,1,0,12,0.0,490,3123.11,2488.62,0.0,0.0,2022-01-01
2022,RVVB,kamerwoning,Verbouwen of hergebruik,Q1,1,1,1,0,15,0.0,444,675.7,189.7,0.0,0.0,2022-01-01
2022,Provincie,kamerwoning,Nieuwbouw,Q2,2,2,2,0,12,0.0,428,454.4,264.2,0.0,0.0,2022-04-01
2022,Gemeente,eengezins- en kamerwoning,Verbouwen of hergebruik,Q1,6,6,6,0,44,0.0,326,814.09,397.06,0.0,0.0,2022-01-01
2022,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q3,2,2,2,0,6,0.0,296,400.25,336.35,0.0,0.0,2022-07-01
2022,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q1,2,2,2,0,11,0.0,282,376.1,124.5,0.0,0.0,2022-01-01
2022,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q2,2,3,3,0,7,0.0,280,454.55,181.69,0.0,0.0,2022-04-01
2022,-,eengezins- en kamerwoning,Verbouwen of hergebruik,Q4,2,2,2,0,8,0.0,165,254.77,182.0,0.0,0.0,2022-10-01
2022,Provincie,kamerwoning,Verbouwen of hergebruik,Q3,1,1,1,0,6,0.0,148,942.0,512.0,0.0,0.0,2022-07-01
2022,Gemeente,eengezins- en kamerwoning,Nieuwbouw,Q4,1,1,1,0,4,0.0,127,226.4,81.6,0.0,0.0,2022-10-01
2022,Gemeente,-,-,Q1,2264,39168,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-01-01
2022,Gemeente,-,Sloop,Q1,2032,3126,3126,0,0,0.0,0,0.0,0.0,798143.77,6834241.39,2022-01-01
2022,-,-,-,Q1,679,10630,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-01-01
2022,-,-,Sloop,Q1,392,693,693,0,0,0.0,0,0.0,0.0,284622.3,1684841.77,2022-01-01
2022,Provincie,-,Sloop,Q1,200,352,352,0,0,0.0,0,0.0,0.0,130123.36,1275334.32,2022-01-01
2022,Provincie,-,-,Q1,67,2720,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-01-01
2022,RVVB,-,Sloop,Q1,22,36,36,0,0,0.0,0,0.0,0.0,12350.31,60864.79,2022-01-01
2022,Vlaamse Overheid,-,Sloop,Q1,15,31,31,0,0,0.0,0,0.0,0.0,42266.13,360874.92,2022-01-01
2022,Gemeente,-,Verbouwen of hergebruik,Q1,10,13,13,0,0,0.0,0,26559.98,14961.73,0.0,0.0,2022-01-01
2022,RVVB,-,-,Q1,9,391,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-01-01
2022,Gemeente,-,Nieuwbouw,Q1,7,8,8,0,0,0.0,0,46768.42,15377.48,0.0,0.0,2022-01-01
2022,-,-,Nieuwbouw,Q1,2,2,2,0,0,0.0,0,25209.76,11057.75,0.0,0.0,2022-01-01
2022,Vlaamse Overheid,-,-,Q1,1,21,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022-01-01
2022,Provincie,-,Nieuwbouw,Q1,1,1,1,0,0,0.0,0,8341.8,2376.86,0.0,0.0,2022-01-01
2022,Provincie,-,Verbouwen of hergebruik,Q1,1,1,1,0,0,0.0,0,325.0,158.0,0.0,0.0,2022-01-01
2022,Gemeente,-,Sloop,Q2,2499,3883,3885,0,0,0.0,0,0.0,0.0,858183.81,5481545.13,2022-04-01
